"UniqueKey","UniqueRowId","GlobalRecordId","RECSTATUS","FKEY","Stratificationlevels","Pathogenspp","Ve","Total","Others_Def"
172,77c4a37e-7cbe-4085-b5d4-20285704cbeb,ae6ee81e-d617-4f81-9906-7ca15c0775ee,1,5fb69508-47e8-44e4-bf0a-d72061073e56,,Enterobacteriaceae (non-e-coli),4,4,
173,8fa04635-ae94-4e29-9b04-8717aed83e54,ae6ee81e-d617-4f81-9906-7ca15c0775ee,1,5fb69508-47e8-44e4-bf0a-d72061073e56,,Aerococcus spp.,27,27,
174,508753ca-4b07-45a7-a882-b353d5f85602,ae6ee81e-d617-4f81-9906-7ca15c0775ee,1,5fb69508-47e8-44e4-bf0a-d72061073e56,,Arcanobacterium pyogenes,0,0,
175,95fd436c-b68b-4c59-98fd-fb9f6a05044b,ae6ee81e-d617-4f81-9906-7ca15c0775ee,1,5fb69508-47e8-44e4-bf0a-d72061073e56,,Coagulase-negative staph (CNS),169,202,
176,0af80da6-f2f9-4fb7-8cd9-2e1b7d9f0df1,ae6ee81e-d617-4f81-9906-7ca15c0775ee,1,5fb69508-47e8-44e4-bf0a-d72061073e56,,Corynebacterium spp. (C.bovis),312,340,
186,3b5665f2-543a-4f8b-a555-bacedada7fb1,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Strept. Uberis,12,16,
187,bc92a16d-c052-4949-8f7a-e77eeeaef37e,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Strept. Dysgalactiae,7,7,
188,d9d48847-2132-4677-be8c-5c32b2c34191,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Coagulase-positive staph,2,3,
189,a2d9d1cb-b461-4ffb-bb0c-32e55a488b09,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,E. coli,12,13,
190,1870c28a-b0ee-4861-a15d-d0cd7ae36fb4,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Enterobacteriaceae (non-e-coli),0,0,
191,ddb1161e-2396-46c3-b0f4-ce1d03a1e542,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Aerococcus spp.,27,27,
192,18d21209-96c5-436e-9941-4804bb7d4cb7,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Arcanobacterium pyogenes,0,0,
193,5f175316-08f2-4ede-ae15-9f71da647c73,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Coagulase-negative staph (CNS),139,194,
194,cf2781aa-12f6-4d09-bba7-9eafc30d13e1,189e1c1e-51ba-461e-9178-be5d60c68c0a,1,90b5f89c-c1e1-4f23-b1b5-ba4175163aaf,,Corynebacterium spp. (C.bovis),291,340,
195,f0d8fe83-9e0b-46fe-858b-ac260ef7539a,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,S.aureus,18,34,
196,505c9f2a-8026-452d-9ced-5ba4784e6b7c,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,S epidermidis,9,13,
197,b186ff77-a147-40d6-b8b8-3289662231d3,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,Strept. Agalactiae,12,15,
198,c37deec7-4645-444c-b1ea-bc4d013487c6,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,Strept. Dysgalactiae,8,10,
199,ffe52fad-438a-4c66-bd37-f2733088fdf3,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,Strept. Uberis,67,88,
200,a7282991-a4d8-4165-8a56-72e3c94fb7be,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,Corynebacterium spp. (C.bovis),164,186,
201,7ec10cba-8c80-4534-9908-04dbc1e55a41,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,Non-pathogen specific,278,346,
202,1ee3b7bf-ff1a-4d97-8926-894a25bd673c,cee59a4d-c66c-4122-b312-16ede58ab6aa,1,b0046891-2460-4d58-9896-6bccad826539,,Major Pathogens,105,147,
203,cce71d8c-4e1b-441d-9340-34c2e2c6edbf,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,S.aureus,7,9,
204,dfbd882e-e7ad-4e2b-8388-17c45a77de94,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,S epidermidis,1,1,
205,dc402ed2-b1de-4666-a620-213bd58af255,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,Strept. Agalactiae,4,5,
206,918f0922-75e3-4668-9c2d-d2dcc7b96658,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,Strept. Dysgalactiae,0,0,
207,c34e77d7-ae7b-4c15-90c4-bae66019b7d5,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,Strept. Uberis,8,8,
208,a651363e-daca-4285-aa4b-7c3e6665e566,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,Corynebacterium spp. (C.bovis),30,31,
209,701ba8e9-a96e-433b-85ca-924f05a8b69a,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,Non-pathogen specific,50,54,
210,372fdf65-a27f-4608-b420-3844359265ed,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,New_infection,Major Pathogens,19,22,
211,4d5b7ace-fae7-4cfd-a065-f74e163dda5b,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,S.aureus,9,16,
212,9c323fe1-b648-412d-864d-7a0cf9ece949,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,S epidermidis,6,8,
213,d38b338c-938f-4a0c-829f-d9fa437ab1ee,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,Strept. Agalactiae,8,9,
214,0e378e7d-025a-4c84-b22b-831a936902ec,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,Strept. Dysgalactiae,7,7,
215,309419c0-8b15-47b4-92bf-bcd74a37a9ba,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,Strept. Uberis,45,63,
216,47e59770-eb3e-4759-bed9-136cf9870b5e,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,Corynebacterium spp. (C.bovis),103,120,
217,d75063e7-ae5d-428e-9b20-168076355598,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,Non-pathogen specific,178,223,
218,196234b4-a4a9-4736-a805-8453a4c1cb41,59b787cc-f556-4c84-a762-1bac2c83f36a,1,8ff6e0a6-432e-4bf5-8249-d4df60b12c8e,Old_infection,Major Pathogens,69,95,
219,5b5705ec-0029-4b21-91d6-188faa3a1ddf,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,S.aureus,13,31,
220,e2ea7f3e-e518-43cc-b22b-f94a544986f2,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,S epidermidis,11,12,
221,f35608e7-6525-4645-bf1f-8da71038401b,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,Strept. Agalactiae,11,14,
222,9739a162-0084-42dd-a6a2-797d3a8d8e3f,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,Strept. Dysgalactiae,7,8,
223,20db491c-0764-42ff-8b58-1725f8aab989,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,Strept. Uberis,79,123,
224,e77ef758-a0b1-4024-8181-6c983c628253,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,Corynebacterium spp. (C.bovis),143,186,
225,8af9d84a-0eac-4bd9-98a5-edbb3a2cc661,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,Non-pathogen specific,266,376,
226,ea93ac84-cdd0-4cbd-a648-8e454a8c5e44,bd2eb77b-9dd4-4792-b5e9-25e66f41791f,1,91576eac-216c-4b99-af3a-f90cdefb9ca4,,Major Pathogens,112,178,
267,6421e9c4-4a8a-4e26-b4b6-98ddd5c5586f,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,S.aureus,2,3,
268,cde13ef1-70a1-416d-be45-29353350f589,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,S epidermidis,1,1,
269,c7d35f60-cd97-44d4-b04c-dd0fb8f41be5,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,Strept. Agalactiae,1,3,
270,a307ecbf-add4-4cc2-ada1-81496d079ec4,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,Strept. Dysgalactiae,0,0,
271,4a93f6ce-44dc-49c7-99d7-ddcc9783df0d,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,Strept. Uberis,8,8,
272,08f66a07-656f-4731-b7f4-ad0c71400fa0,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,Corynebacterium spp. (C.bovis),25,28,
273,cdc4336d-227c-4e9c-9ff0-f5a3e2fe533f,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,Non-pathogen specific,37,43,
274,03bc0cdd-8e90-40f5-8905-62745021781a,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,New_infection,Major Pathogens,11,14,
275,766fa200-6f38-463f-895f-c2473a7cd6d7,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,S.aureus,8,16,
276,0fb9f981-f573-41a6-8c49-f464da76b525,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,S epidermidis,6,7,
277,94e547aa-1bd4-45e9-91d6-d7acdf7afd9e,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,Strept. Agalactiae,9,10,
278,3c0780de-6174-4aec-b086-e4c44385eeaf,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,Strept. Dysgalactiae,4,5,
279,8e5b113e-d048-4cc4-a56e-8a232f3cee8d,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,Strept. Uberis,58,86,
280,b7e6e114-a674-4a10-aadd-19476b36d7c9,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,Corynebacterium spp. (C.bovis),81,113,
281,a23b9ce1-0a9f-47e3-a2c2-9eb2b0047d12,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,Non-pathogen specific,166,237,
282,b038ab2e-6190-464c-9750-ab381b5352df,54ddf430-98c4-4b34-b6ea-466a6319ed83,1,7e787ec4-0147-4fad-ab97-a86890bbf1b2,Old_infection,Major Pathogens,79,117,
283,083f0235-9a19-4a81-ae0a-8cf65be98293,f998f1fe-ea88-445b-82f3-4deb41e0ee08,1,f1b47678-0070-46a1-a300-bf7983aa05ef,,Non-pathogen specific,24,30,
284,43e30e5c-5f91-49e1-ac35-f3035f6eae07,8fc51a65-ff0f-4068-9477-a0c8702721f7,1,099bc7d1-34a9-4d0e-88a6-60979dec74c4,,Non-pathogen specific,22,27,
285,37b517cc-bed9-4e47-b166-b7b58614742b,f925b185-60a2-4acf-b8e8-cc7178b95d56,1,18be6e53-f7f3-46e6-8070-40afac220890,,Non-pathogen specific,8,21,
286,81f4381c-8a7a-4efa-9a95-6ebc9597fdc5,e1581eaf-b277-40d2-a37d-8b7e0f05c82f,1,dd1cfc7d-bcb4-4c25-9bf2-92fbf2622f58,,Non-pathogen specific,8,16,
287,18b04947-e424-4b39-bcfe-54fb3e4a3faf,a0decc31-6150-48cf-b061-7b6e327ef79e,1,3c3ef841-7dcd-44c6-8d68-556c4ea439cd,,Non-pathogen specific,20,30,
292,d674ebf8-8643-4d54-b852-b70094d7c395,175fc419-655f-4c03-897a-25507c0c2c31,1,50109f6a-1f6c-4673-b3d8-046c6448522f,,Non-pathogen specific,45,57,
293,af1fcb4a-8188-4e05-8dc3-c2d4d65e3d38,175fc419-655f-4c03-897a-25507c0c2c31,1,50109f6a-1f6c-4673-b3d8-046c6448522f,,Coagulase-negative staph (CNS),30,41,
294,06e1d60e-18c7-4788-9ff5-80f0bf3b8956,175fc419-655f-4c03-897a-25507c0c2c31,1,50109f6a-1f6c-4673-b3d8-046c6448522f,,Strept.spp (no specification),14,14,
295,19b7d3aa-87ed-482b-816b-44bb402680c6,8bc1a229-3be2-474e-acf7-d5cbc915f83d,1,95f9fe11-9174-4962-8f31-af50e41677e6,,Non-pathogen specific,21,28,
299,19632c46-7881-4503-a78b-64ccf85eeec9,b087aa39-b9a3-46f2-9d5d-ec102292d9da,1,0f23de2c-bc66-4ab1-b9b6-47d2d8e200ae,,Non-pathogen specific,44,47,
300,32988ebf-1799-401b-b373-f0e12be6b420,b087aa39-b9a3-46f2-9d5d-ec102292d9da,1,0f23de2c-bc66-4ab1-b9b6-47d2d8e200ae,,Coagulase-negative staph (CNS),25,27,
301,86573ada-e2ab-499f-bafb-0b190ebd1a45,b087aa39-b9a3-46f2-9d5d-ec102292d9da,1,0f23de2c-bc66-4ab1-b9b6-47d2d8e200ae,,Strept.spp (no specification),17,18,
302,74ba2faa-864c-49d4-a93f-153e35f505de,5510d4b2-b2ea-4598-b17b-fff584ffc636,1,559b9a6e-d751-4509-92d9-b3e7e33aa97a,,Non-pathogen specific,17,33,
303,9f74d579-9b90-40cf-a0b0-a845d1fb032d,7f2abaf5-73c7-41aa-8ef4-5959ef8d26da,1,027cd8dc-7a9a-443e-b3ef-6fc7c4835e3a,,Non-pathogen specific,60,68,
304,55ce2d1e-9163-468d-a765-8f1d32aa660c,7f2abaf5-73c7-41aa-8ef4-5959ef8d26da,1,027cd8dc-7a9a-443e-b3ef-6fc7c4835e3a,,Coagulase-negative staph (CNS),25,28,
305,ed51419f-a78c-439d-aec2-fd9b75ba4f28,7f2abaf5-73c7-41aa-8ef4-5959ef8d26da,1,027cd8dc-7a9a-443e-b3ef-6fc7c4835e3a,,Strept.spp (no specification),31,34,
306,56df5bfd-795a-4b20-84af-f3fb22a9d6ce,14f6bbdc-4587-42bf-91b5-ef3ee2a5b6b3,1,823111b4-d418-4ee6-af55-53af4bec8c74,,Non-pathogen specific,15,32,
307,49fe64f0-9b2c-4f8b-ade1-0c0bce4af27f,deedefc1-5d60-4edb-b0fe-55da6e4f58d6,1,fbb394b0-d22d-4129-8885-2beb0e56ec20,,Non-pathogen specific,57,73,
308,f373fcc2-a52d-467c-a786-92a75ad7d36b,deedefc1-5d60-4edb-b0fe-55da6e4f58d6,1,fbb394b0-d22d-4129-8885-2beb0e56ec20,,Coagulase-negative staph (CNS),42,58,
309,ff1b0b64-d3ab-47bc-a322-29df7c4a0a38,deedefc1-5d60-4edb-b0fe-55da6e4f58d6,1,fbb394b0-d22d-4129-8885-2beb0e56ec20,,Strept.spp (no specification),14,14,
310,e686acb2-b467-41ed-9ffb-b737398c8d6c,dcb64f4d-58e8-4393-836e-378a4b16e561,1,edd86d9d-a530-4cc3-919a-6427fa55c3a6,,Non-pathogen specific,1,4,
311,b49a2207-124a-445f-bc7e-60aef8b4700f,08980c58-e2ff-4cce-82d9-1781f70fc198,1,635facce-10fb-4842-87dd-ca0a34aac7bf,,Non-pathogen specific,10,12,
312,24300af2-31b8-418a-b4a2-210cc7b21f33,08980c58-e2ff-4cce-82d9-1781f70fc198,1,635facce-10fb-4842-87dd-ca0a34aac7bf,,S.aureus,9,11,
313,cae8d88e-4b89-4fc8-90d0-0c027056df86,48eed1af-7b3b-4674-8578-5fce775e2d2c,1,a4bd8ace-0dea-4dba-b183-345ed82d33a2,,Non-pathogen specific,2,28,
314,92c5cb36-fe57-4c43-add8-af0727a982d5,48eed1af-7b3b-4674-8578-5fce775e2d2c,1,a4bd8ace-0dea-4dba-b183-345ed82d33a2,,S.aureus,1,11,
315,0541e1ff-5f3e-4ff8-b610-2f803bbfc684,48eed1af-7b3b-4674-8578-5fce775e2d2c,1,a4bd8ace-0dea-4dba-b183-345ed82d33a2,,Strept. Agalactiae,0,3,
316,f627fbf5-1bf4-4e38-b2b6-4a4c0673883f,48eed1af-7b3b-4674-8578-5fce775e2d2c,1,a4bd8ace-0dea-4dba-b183-345ed82d33a2,,S epidermidis,1,2,
317,7a232f7b-0a19-41f1-b728-0e4bbed802e0,48eed1af-7b3b-4674-8578-5fce775e2d2c,1,a4bd8ace-0dea-4dba-b183-345ed82d33a2,,E. coli,1,4,
318,9eddb66c-d163-4237-9f8e-4cae1685ba7d,c92b7162-f317-4f46-bbed-dda691dda46d,1,ae36edb1-a3e2-4a37-8747-e02a431a71a0,,Non-pathogen specific,1,8,
319,e9fafa97-fad6-4144-9f49-848f45d58e80,c92b7162-f317-4f46-bbed-dda691dda46d,1,ae36edb1-a3e2-4a37-8747-e02a431a71a0,,S.aureus,1,6,
320,e529ef6d-44d3-443b-a75b-dd3cd1433c5d,c92b7162-f317-4f46-bbed-dda691dda46d,1,ae36edb1-a3e2-4a37-8747-e02a431a71a0,,Strept. Agalactiae,0,2,
322,2dbc2123-12c2-48a0-adae-6f300b587a8c,88db9cf7-d08c-4d51-97c3-39c28314c4f7,1,3295b162-8dee-41b6-b631-748f8a4d3996,,Non-pathogen specific,99,124,
324,66c80c8c-10a0-41a8-a767-c789b84c720e,dbccee2f-0fdb-4980-933f-fc471ca7b9d9,1,88f83ff4-f5d8-4069-8a1e-5dea4cb2ea66,,Non-pathogen specific,93,125,
325,8b9a8018-b09e-4c88-ac8f-2f7646967253,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Strept. Uberis,35,36,
326,770f2cca-e2c9-44b8-b2ec-cbb05574ecfa,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Coagulase-positive staph,27,30,
327,2e0dc3a0-3886-4f58-a487-bae7592f45f4,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,E. coli,10,10,
328,4e2226e8-a7da-4690-bfc6-36cca271fe77,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Strept. Dysgalactiae,4,4,
329,f1d313f1-b7fe-4214-a4ad-b30ff65cd185,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Coliforms,7,9,
330,7cb79926-14a1-4237-9836-e9fa3c2f59e9,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Pseudomonas spp.,2,2,
331,ed751432-06e0-4319-9ba8-fe1c5b709fd6,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Yeast,2,2,
332,5244e01c-862e-491b-9e42-6f799bdaf049,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Bacillus spp.,11,35,
333,9e82204d-5228-4fcb-8b97-39b43eeeae25,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Major Pathogens,160,168,
334,4a8de406-bcb4-4306-82c3-ce8f1fd89d89,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Coagulase-negative staph (CNS),75,97,
335,536181a9-b2c7-4858-ab65-dfecfcc2b483,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Corynebacterium spp. (C.bovis),196,208,
336,f4a65980-d826-4260-bc9f-692661a3977c,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Minor Pathogens,271,305,
349,392e0a16-1cdb-43de-bf7f-25455affdf9b,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Strept. Uberis,27,29,
350,6e6e505c-f38d-4b6b-8377-0a6b10909e6a,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Coagulase-positive staph,29,32,
351,4969aa3b-18d1-4f3a-90b0-426e5e4bab2f,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,E. coli,10,11,
352,e038c113-a017-4c55-bdb2-933f5fbb805c,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Strept. Dysgalactiae,6,6,
353,ea0f7f9d-bd1d-4b10-8fa8-e1d008b81cd7,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Coliforms,25,25,
354,b16f1f8f-9f27-4ad9-bf50-29de8cc2ce8e,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Pseudomonas spp.,5,5,
355,ff3deafe-cb37-4e5f-861e-eca271130f5c,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Yeast,0,0,
356,bc787fad-c1ed-459e-a868-a31a3d2f8040,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Bacillus spp.,39,41,
357,cae4806d-798c-4d2e-a9ea-2a57465980d5,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Major Pathogens,179,186,
358,ac4a2e9d-e3c8-4ce6-9058-a8081c93d718,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Coagulase-negative staph (CNS),94,110,
359,1a2fbbd0-dc3e-46d0-a559-ebca3e2983db,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Corynebacterium spp. (C.bovis),206,212,
360,31d33ad6-fed4-435f-b388-de3ac3782d68,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Minor Pathogens,299,322,
361,d2dc304c-2e9a-4206-834b-5f695d3ad0e1,12847beb-70af-4af1-8157-76b2662f7f94,1,3a3e9578-de02-4c4b-8ede-ab5b3416d272,,Non-pathogen specific,478,508,
362,6ca4b9cb-2830-41b3-a3c8-3dccd1b50908,1bf835ad-7446-45ca-8768-28d67ffaabed,1,4e8bc57e-ebd0-4ab1-affc-5dcae290a55a,,Non-pathogen specific,398,437,
363,e4574d8c-29f9-4181-8464-5ae3854b716f,9ee0fdde-3964-49a0-9aeb-fe3fc3b27d1d,1,f3b661f3-d1e4-4a07-aed8-624edcea4381,,S.aureus,25,32,
364,ff6f420c-288e-4c99-a36c-44c5a9404e0f,e743f844-924c-405e-b8e0-3d4a350e2d09,1,1c41586c-7e6b-4a6c-9750-527ae7152e2d,,S.aureus,9,14,
370,45bd57e8-39bf-4f50-bf67-94e7bd980eff,f363bceb-07b7-425c-868c-b732393a0be0,1,37aaf24e-2b6f-4e9c-8612-fe2b93440a84,2,S.aureus,11,16,
371,772d022f-03e8-4f08-8d07-52d313792959,f363bceb-07b7-425c-868c-b732393a0be0,1,37aaf24e-2b6f-4e9c-8612-fe2b93440a84,3,S.aureus,6,6,
372,9966195d-aa3d-4fc9-a366-4a8c3e0af414,f363bceb-07b7-425c-868c-b732393a0be0,1,37aaf24e-2b6f-4e9c-8612-fe2b93440a84,4,S.aureus,4,4,
373,7370b7d6-8db4-4d29-b283-fbf1e5e51d22,f363bceb-07b7-425c-868c-b732393a0be0,1,37aaf24e-2b6f-4e9c-8612-fe2b93440a84,5,S.aureus,3,5,
374,a47eae74-482a-4af6-b042-6d740f10634a,f363bceb-07b7-425c-868c-b732393a0be0,1,37aaf24e-2b6f-4e9c-8612-fe2b93440a84,7,S.aureus,1,1,
375,2d7d337b-9a5b-46c8-8cb1-5b24758a4028,57650280-be94-4835-b82b-f798ca27a046,1,0c9627ab-c4c0-4044-a721-b3aa001151e3,,S.aureus,23,31,
376,5df64f5e-1852-47b6-8419-d0cac81aad6b,f919bbe9-b730-4ab6-bb7f-5afbf673403e,1,91aa21c0-7344-4d94-bea5-50c2a5db3068,2,S.aureus,9,13,
377,5b04b856-f420-4a11-8497-014d4ce53a91,f919bbe9-b730-4ab6-bb7f-5afbf673403e,1,91aa21c0-7344-4d94-bea5-50c2a5db3068,3,S.aureus,5,8,
378,9c5f4b2c-1add-4d8d-a208-140ef67673e9,f919bbe9-b730-4ab6-bb7f-5afbf673403e,1,91aa21c0-7344-4d94-bea5-50c2a5db3068,4,S.aureus,3,3,
379,b5190e4f-9318-4d67-a10b-32bf7f673970,f919bbe9-b730-4ab6-bb7f-5afbf673403e,1,91aa21c0-7344-4d94-bea5-50c2a5db3068,5,S.aureus,12,14,
381,8b614e40-7405-43c0-a253-6598a7a7d1d5,7a4a5cfb-31a7-4d16-9f15-42af6d521ad5,1,c71ad1ea-29b8-406a-8ae7-8c2ad3065aa8,,S.aureus,9,16,
